start_up,headline,current_position,skills
aiprise,"Founder, AiPrise (YC) - Helping Cross Border Companies Navigate Compliance | Ex-Meta",Co-Founder & Co-CEO,"[{'name': 'AiPrise Inc.', 'endorsements': 0, 'passed_assessment': None}, {'name': 'Java', 'endorsements': 19, 'passed_assessment': None}, {'name': 'C', 'endorsements': 12, 'passed_assessment': None}, {'name': 'PHP', 'endorsements': 14, 'passed_assessment': None}, {'name': 'CSS', 'endorsements': 4, 'passed_assessment': None}, {'name': 'Web Development', 'endorsements': 6, 'passed_assessment': None}, {'name': 'HTML 5', 'endorsements': 5, 'passed_assessment': None}, {'name': 'Android Development', 'endorsements': 5, 'passed_assessment': None}, {'name': 'Cascading Style Sheets (CSS)', 'endorsements': 4, 'passed_assessment': None}, {'name': 'HTML5', 'endorsements': 2, 'passed_assessment': None}, {'name': 'HTML', 'endorsements': 0, 'passed_assessment': None}, {'name': 'Programming', 'endorsements': 3, 'passed_assessment': None}, {'name': 'JavaScript', 'endorsements': 3, 'passed_assessment': None}, {'name': 'Kernel Programming', 'endorsements': 2, 'passed_assessment': None}, {'name': 'Coding Experience', 'endorsements': 0, 'passed_assessment': None}, {'name': 'CSS3', 'endorsements': 0, 'passed_assessment': None}, {'name': 'jQuery', 'endorsements': 0, 'passed_assessment': None}, {'name': 'Coding Languages', 'endorsements': 0, 'passed_assessment': None}, {'name': 'Web Analytics', 'endorsements': 0, 'passed_assessment': None}, {'name': 'MySQL', 'endorsements': 0, 'passed_assessment': None}, {'name': 'Data Structures', 'endorsements': 0, 'passed_assessment': None}, {'name': 'Data Visualization', 'endorsements': 0, 'passed_assessment': None}, {'name': 'Computer Science', 'endorsements': 0, 'passed_assessment': None}, {'name': 'Object-Oriented Programming (OOP)', 'endorsements': 0, 'passed_assessment': None}, {'name': 'Algorithms', 'endorsements': 0, 'passed_assessment': None}, {'name': 'SQL', 'endorsements': 0, 'passed_assessment': None}, {'name': 'Python', 'endorsements': 2, 'passed_assessment': None}, {'name': 'Django', 'endorsements': 0, 'passed_assessment': None}, {'name': 'Linux', 'endorsements': 0, 'passed_assessment': None}, {'name': 'Core Java', 'endorsements': 0, 'passed_assessment': None}, {'name': 'D3.js', 'endorsements': 0, 'passed_assessment': None}, {'name': 'Git', 'endorsements': 0, 'passed_assessment': None}, {'name': 'Android', 'endorsements': 0, 'passed_assessment': None}]"
aiprise,Strategy at AiPrise,Strategy Manager,"[{'name': 'Business Analytics', 'endorsements': 0, 'passed_assessment': None}, {'name': 'Strategising', 'endorsements': 0, 'passed_assessment': None}, {'name': 'Business Planning', 'endorsements': 0, 'passed_assessment': None}, {'name': 'Change Management', 'endorsements': 0, 'passed_assessment': None}, {'name': 'Driving Results', 'endorsements': 0, 'passed_assessment': None}, {'name': 'Chat Bot automation', 'endorsements': 0, 'passed_assessment': None}, {'name': 'Process Improvement', 'endorsements': 0, 'passed_assessment': None}, {'name': 'Cross-functional Team Leadership', 'endorsements': 0, 'passed_assessment': None}, {'name': 'Engineering', 'endorsements': 0, 'passed_assessment': None}, {'name': 'English', 'endorsements': 0, 'passed_assessment': None}, {'name': 'Problem Solving', 'endorsements': 0, 'passed_assessment': None}, {'name': 'Presentations', 'endorsements': 0, 'passed_assessment': None}, {'name': 'Communication', 'endorsements': 0, 'passed_assessment': None}, {'name': 'Leadership', 'endorsements': 0, 'passed_assessment': None}, {'name': 'Business Development', 'endorsements': 0, 'passed_assessment': None}, {'name': 'SaaS sales', 'endorsements': 0, 'passed_assessment': None}, {'name': 'Music Composition', 'endorsements': 0, 'passed_assessment': None}, {'name': 'Presentation Skills', 'endorsements': 0, 'passed_assessment': None}, {'name': 'Microsoft Excel', 'endorsements': 0, 'passed_assessment': None}, {'name': 'Analytical Skills', 'endorsements': 0, 'passed_assessment': None}]"
aiprise,Product @ AiPrise | IIM Bangalore'23 - Dean's Merit List | Summer Associate @ Bain | Software Developer @ Visa | NIT Trichy'20,,
wand solar,Helping real estate investors increase NOI and meet ESG goals with solar energy | YC | ex-Microsoft,,
wand solar,CTO & Co-founder @ Wand Solar (YC S22),,
wand solar,Fullstack Developer | React | TypeScript | Next,,
roforco,Game Developer,,
roforco,Software Programmer at Roforco,,
roforco,"Student, 3D Animator",,
compup,Compensation Analyst at CompUp (YC S22),,
compup,Customer Success Lead,,
compup,Software Development Engineer at CompUp (YC S22) | Python | Java | React.js,,
lamin,Acadêmica de Medicina na Unifacs; Instrumentadora Cirúrgica; Coordenadora de Pesquisa e Extensão da Liga de Medicina Intensiva (LAMIN),,
lamin,--,,
lamin,Sales Marketing Manager في lamin,,
relay health,Administrative Assistant at Relay Health,,
relay health,CM @ Relay • Authentic Living • The People Business,,
relay health,🚀 Full-stack Software Engineer | Building Startups | Financial Independence Enthusiast | Full-time Dad,,
nsave,Founding Product Designer @ nsave (YC S22),,
nsave,--,,
nsave,--,,
relate,Counsellor at Relate,,
relate,Middle Advertising Graphic Designer — Specializing in Brutalism,,
relate,"Supervisor & Relationship Counsellor - Families, Couples, Individuals, Young People & Children",,
findly,Quality Assurance Substitute at Findly,,
findly,Custom Professional Headline,,
findly,Test at Findly,,
kemnet,"CEO and Founder, Kemet Group. I build innovative health solutions to achieve Black equity and dignity globally. I do it with love and deep compassion and through strong, responsible partnerships.",,
homli,--,,
homli,--,,
homli,Attorney at law,,
patika,Director - Patika Ltd,,
patika,tekstil - Patika Ltd,,
primevault,Co-founder at PrimeVault,,
primevault,Co-Founder & CTO at Reach,,
primevault,Co-founder PrimeVault,,
avina,Asesor at Fundacion AVINA,,
avina,Pool Construction Company,,
avina,Representative at AVINA,,
invofox,Técnica de administración de sistemas informáticos en red,,
invofox,--,,
invofox,--,,
hero,Animazione presso Hero,,
hero,Compensation Benefits Manager at Hero,,
hero,Worker at Hero,,
momentu,Entry Level Customer Service Assistant at MOMENTU,,
momentu,Abogada,,
momentu,Professor docente en MOMENTU IMPULSO EMPRESARIAL,,
foodcourt,--,,
foodcourt,Food seller at FOODCOURT,,
foodcourt,--,,
drip,Organizzatore di eventi presso DRIP,,
drip,Dy.Mgr at Drip,,
drip,--,,
firecrawl,Fire Specialist at Firecrawl,,
firecrawl,Warszawa w Firecrawl,,
firecrawl,Fire fighter,,
uplink,CIO at Uplink,,
uplink,коммерческий директор – Uplink,,
uplink,Sales And Marketing Specialist at Uplink,,
almond,President & CEO at Almond Board of California,,
almond,Associate Director Marketing Order Services at Almondboard of California,,
almond,Senior Accountant at Almond Board of California,,
caddie ai,"Launching AI Products in Weeks, Not Years | Founder and CEO at Caddie AI",,
levers,--,,
levers,Progress Through Authenticity,,
levers,Packager at Levers,,
jasmine energy,--,,
jasmine energy,CTO at Jasmine Energy,,
jasmine energy,"Senior Full-Stack Engineer @ Jasmine Energy | RAG, Blockchain, DevOps | TypeScript, Node.js, React, Svelte, Terraform, Ansible, AWS, Python, Rust",,
entvin,--,,
entvin,Independent Consultant at Entvin (YC S22),,
entvin,Building Scalable Tech @ Entvin(YC S22) Entvin: AI for faster & compliant pharma R&D,,
krave mart,Junior Associate finance at Krave Mart (YC S22),,
krave mart,Assistant Manager at Krave Mart,,
krave mart,Internal Auditor at Krave Mart (YC S22)| Operation lead at Krave Mart (YC S22) | Dispatcher at Krave Mart (YC S22),,
oneleet,Senior Software Engineer at Oneleet (YC S22),,
oneleet,"Founding Team @Dust, ex Aircall, YC alumn",,
oneleet,ai engineer at oneleet,,
wondercraft,Full-Stack Developer | Typescript | Python | Next.js | Shopify | AWS | Vercel,Fullstack developer,"[{'name': 'Klaviyo', 'endorsements': 0, 'passed_assessment': None}, {'name': 'AWS Lambda', 'endorsements': 0, 'passed_assessment': None}, {'name': 'Aws cdk', 'endorsements': 0, 'passed_assessment': None}, {'name': 'Amazon SQS', 'endorsements': 0, 'passed_assessment': None}, {'name': 'Amazon ECS', 'endorsements': 0, 'passed_assessment': None}, {'name': 'Amazon Elastic Container Registry (ECR)', 'endorsements': 0, 'passed_assessment': None}, {'name': 'Amazon Relational Database Service (RDS)', 'endorsements': 0, 'passed_assessment': None}, {'name': 'Amazon documentDB', 'endorsements': 0, 'passed_assessment': None}, {'name': 'FastAPI', 'endorsements': 0, 'passed_assessment': None}, {'name': 'Swagger API', 'endorsements': 0, 'passed_assessment': None}, {'name': 'Nextjs', 'endorsements': 0, 'passed_assessment': None}, {'name': 'PayloadCMS', 'endorsements': 0, 'passed_assessment': None}, {'name': 'SOAP', 'endorsements': 0, 'passed_assessment': None}, {'name': 'Rust (Programming Language)', 'endorsements': 0, 'passed_assessment': None}, {'name': 'LangChain', 'endorsements': 0, 'passed_assessment': None}, {'name': 'Shopify Plus', 'endorsements': 0, 'passed_assessment': None}, {'name': 'Next.js', 'endorsements': 0, 'passed_assessment': None}, {'name': 'Remix.run', 'endorsements': 0, 'passed_assessment': None}, {'name': 'Prisma ORM', 'endorsements': 0, 'passed_assessment': None}, {'name': 'Vercel', 'endorsements': 0, 'passed_assessment': None}, {'name': 'Heroku', 'endorsements': 0, 'passed_assessment': None}, {'name': 'TypeScript', 'endorsements': 0, 'passed_assessment': None}, {'name': 'Anuncios', 'endorsements': 0, 'passed_assessment': None}, {'name': 'Project Management', 'endorsements': 0, 'passed_assessment': None}, {'name': 'Customer Satisfaction', 'endorsements': 0, 'passed_assessment': None}, {'name': 'Customer Service', 'endorsements': 0, 'passed_assessment': None}, {'name': 'PSD to Wordpress', 'endorsements': 0, 'passed_assessment': None}, {'name': 'Web Development', 'endorsements': 0, 'passed_assessment': None}, {'name': 'Video Editing', 'endorsements': 0, 'passed_assessment': None}, {'name': 'Motion Graphics', 'endorsements': 0, 'passed_assessment': None}, {'name': 'Sales', 'endorsements': 0, 'passed_assessment': None}, {'name': 'Customer Service Training', 'endorsements': 0, 'passed_assessment': None}, {'name': 'Express.js', 'endorsements': 0, 'passed_assessment': None}, {'name': 'Digital Marketing', 'endorsements': 0, 'passed_assessment': None}, {'name': 'Social Media Marketing', 'endorsements': 0, 'passed_assessment': None}, {'name': 'Marketing Strategy', 'endorsements': 0, 'passed_assessment': None}, {'name': 'Search Engine Optimization (SEO)', 'endorsements': 0, 'passed_assessment': None}, {'name': 'Web Content Writing', 'endorsements': 0, 'passed_assessment': None}, {'name': 'Amazon Web Services (AWS)', 'endorsements': 0, 'passed_assessment': None}, {'name': 'WooCommerce', 'endorsements': 0, 'passed_assessment': None}, {'name': 'HTML5', 'endorsements': 0, 'passed_assessment': None}, {'name': 'Tailwind CSS', 'endorsements': 0, 'passed_assessment': None}, {'name': 'Webpack', 'endorsements': 0, 'passed_assessment': None}, {'name': 'Python (Programming Language)', 'endorsements': 0, 'passed_assessment': None}, {'name': 'Pandas (Software)', 'endorsements': 0, 'passed_assessment': None}, {'name': 'Multitasking', 'endorsements': 0, 'passed_assessment': None}, {'name': 'Anuncios de Facebook', 'endorsements': 0, 'passed_assessment': None}]"
wondercraft,Interior designer,,
wondercraft,Frontend Developer,,
lancey,Ingénieur Mécanique et Industrialisation,,
lancey,Technicien support / déploiement / Solutions,,
lancey,Finance chez LANCEY Energy Storage,,
jamble,--,,
jamble,Student at University of Wisconsin-Whitewater,,
jamble,--,,
relevium medical,CEO & Co-Founder of Relevium Medical,,
relevium medical,Operations Lead at Relevium Medical (YC S22)| Neuroscientist | Electrophysiologist,,
monterey ai,System Engineer at Monterey AI,,
monterey ai,Desempleado en Monterey AI,,
monterey ai,Applied Physics and CS @ Yale University,,
uwi,Student at UWI,,
uwi,Software Developer at UWI,,
uwi,Electrical Engineer at UWI,,
slingshot,Sales Specialist at Slingshot,,
slingshot,CSR at Slingshot,,
slingshot,Self Employed at Slingshot,,
movinglake,Google Cambridge | Co-Founder at MovingLake (YC S22),,
movinglake,Web full stack developer - Computer systems engineer,,
movinglake,--,,
pump.co,--,,
pump.co,--,,
pump.co,--,,
taro,Administration Assistant di TARO,,
taro,Accountant at TARO,,
taro,Profesional de la construcción,,
sculpt,Marketing & Social Media Strategist | Superpower in Proofreading ✨,,
sculpt,Digital Marketing Expert and Owner of Haberdash Digital,,
sculpt,Creative Strategy | Social Media & Community Manager | Driving Brand Growth & Client Success,,
algotest,Hiring for multiple roles,,
algotest,"Building AlgoTest(YC S22) | CSE, IIT Delhi",,
algotest,--,,
rever,"Master’s Degree in Marketing, Consumption, and Communication graduate",,
rever,internet at rever,,
rever,Growth and Strategic Partnership Manager | REVER (YC S22),,
velontra,"Entrepreneur | Growth Architect | Innovating in Telecom, Fintech, and Property | Building Scalable Solutions for B2B and Consumer Markets",,
velontra,Lead Propulsion Engineer at Velontra,,
velontra,Electrical Engineering Student-Athlete at the University of Dayton,,
kashin,Startup Founder,,
delfino ai,CEO @ Delfino AI I Harvard MBA I Ex-McKinsey I YC Founder I Doctorate,,
capsule,website designer at capsule,,
capsule,--,,
capsule,123,,
kamion,Founder & CEO at Kamion (YC S22),Founder & CEO,"[{'name': 'Data Analysis', 'endorsements': 60, 'passed_assessment': None}, {'name': 'Analysis', 'endorsements': 48, 'passed_assessment': None}, {'name': 'Analytics', 'endorsements': 42, 'passed_assessment': None}, {'name': 'Market Research', 'endorsements': 30, 'passed_assessment': None}, {'name': 'Management Consulting', 'endorsements': 28, 'passed_assessment': None}, {'name': 'Management', 'endorsements': 25, 'passed_assessment': None}, {'name': 'Consulting', 'endorsements': 25, 'passed_assessment': None}, {'name': 'Start-ups', 'endorsements': 23, 'passed_assessment': None}, {'name': 'Statistics', 'endorsements': 20, 'passed_assessment': None}, {'name': 'Python', 'endorsements': 19, 'passed_assessment': None}, {'name': 'Teamwork', 'endorsements': 18, 'passed_assessment': None}, {'name': 'Business Analysis', 'endorsements': 17, 'passed_assessment': None}, {'name': 'Competitive Analysis', 'endorsements': 14, 'passed_assessment': None}, {'name': 'R', 'endorsements': 12, 'passed_assessment': None}, {'name': 'Decision Analysis', 'endorsements': 12, 'passed_assessment': None}, {'name': 'Leadership', 'endorsements': 10, 'passed_assessment': None}, {'name': 'Six Sigma', 'endorsements': 8, 'passed_assessment': None}, {'name': 'Business Process Improvement', 'endorsements': 7, 'passed_assessment': None}, {'name': 'SIGMA Simulation Software', 'endorsements': 6, 'passed_assessment': None}, {'name': 'Process Improvement', 'endorsements': 6, 'passed_assessment': None}, {'name': 'Project Management', 'endorsements': 5, 'passed_assessment': None}, {'name': 'Big Data', 'endorsements': 6, 'passed_assessment': None}, {'name': 'Business Intelligence', 'endorsements': 4, 'passed_assessment': None}, {'name': 'Scikit-Learn', 'endorsements': 0, 'passed_assessment': None}, {'name': 'NumPy', 'endorsements': 0, 'passed_assessment': None}, {'name': 'Text Mining', 'endorsements': 0, 'passed_assessment': None}, {'name': 'Mathematica', 'endorsements': 5, 'passed_assessment': None}, {'name': 'pandas', 'endorsements': 3, 'passed_assessment': None}, {'name': 'Microsoft Office', 'endorsements': 35, 'passed_assessment': None}, {'name': 'Strategy', 'endorsements': 5, 'passed_assessment': None}]"
kamion,şofyor - kamion,,
kamion,Ground Operations Coordinator at Kamion,,
invision medical technology,President & CEO at Medical International Group MIG,,
invision medical technology,Doctor at Medical International Group MIG,,
invision medical technology,Medical Product Distributors,,
cambio,BizOps @ Cambio,Business Operations Lead,
cambio,Consultor en Cambio,,
cambio,ESG & Sustainability Professional | Real Estate & Investments,,
axle,Master of Industrial Engineering work at axle Industrial Group,,
axle,Independent Business Owner at Axle,,
axle,Secretary at Axle,,
aldara,--,,
aldara,--,,
aldara,Nicu registrar at AlHayah national hospital,,
landeed,Student at Barrackpore Rastraguru Surendranath College,,
landeed,"Senior Associate at Landeed YC 22 | Fulfillment & Support Management | Skilled in Audits, Team Leadership, and Inventory Operations",,
landeed,"General Counsel and Chief of Corporate Affairs, Government Relations, Public Policy and Chief Compliance Officer",,
cone,Clinical Manager at Cone Health,,
cone,Nursing Manager,,
cone,A prospective physician assistant student at the University of North Carolina at Greensboro,,
intuned,"Owner, INTUNED",,
intuned,Founder at intuned,,
intuned,Medical Student at Loma Linda University,,
bby,Managing Director at Best Buy,,
bby,Financial Analyst at Best Buy,,
bby,Assistant at Best Buy,,
simplehash,Software Engineer,,
simplehash,Co-Founder at SimpleHash (YC W22),,
whitelab genomics,Senior Scientific Project Manager - Unleash the power of Genomic medicines with Artificial Intelligence at WhiteLab Genomics 🧬,Senior Scientific Project Manager,
